Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Portugal,PRT,18/1/24 19:00,18/1/24 19:00,105.34
Portugal,PRT,18/1/24 20:00,18/1/24 20:00,98.84
Portugal,PRT,18/1/24 21:00,18/1/24 21:00,92.14
Portugal,PRT,18/1/24 22:00,18/1/24 22:00,73.61
Portugal,PRT,18/1/24 23:00,18/1/24 23:00,71.82
Portugal,PRT,19/1/24 00:00,19/1/24 00:00,67.44
Portugal,PRT,19/1/24 01:00,19/1/24 01:00,67.17
Portugal,PRT,19/1/24 02:00,19/1/24 02:00,60
Portugal,PRT,19/1/24 03:00,19/1/24 03:00,54.79
Portugal,PRT,19/1/24 04:00,19/1/24 04:00,50
Portugal,PRT,19/1/24 05:00,19/1/24 05:00,60
Portugal,PRT,19/1/24 06:00,19/1/24 06:00,74.4
Portugal,PRT,19/1/24 07:00,19/1/24 07:00,82.32
Portugal,PRT,19/1/24 08:00,19/1/24 08:00,87.33
Portugal,PRT,19/1/24 09:00,19/1/24 09:00,81
Portugal,PRT,19/1/24 10:00,19/1/24 10:00,78
Portugal,PRT,19/1/24 11:00,19/1/24 11:00,78.74
Portugal,PRT,19/1/24 12:00,19/1/24 12:00,70.83
Portugal,PRT,19/1/24 13:00,19/1/24 13:00,61.13
Portugal,PRT,19/1/24 14:00,19/1/24 14:00,60.14
Portugal,PRT,19/1/24 15:00,19/1/24 15:00,63
Portugal,PRT,19/1/24 16:00,19/1/24 16:00,69.18
Portugal,PRT,19/1/24 17:00,19/1/24 17:00,80.5
Portugal,PRT,19/1/24 18:00,19/1/24 18:00,84.2
Portugal,PRT,19/1/24 19:00,19/1/24 19:00,82.88
Portugal,PRT,19/1/24 20:00,19/1/24 20:00,80.5
Portugal,PRT,19/1/24 21:00,19/1/24 21:00,74.4
Portugal,PRT,19/1/24 22:00,19/1/24 22:00,61
Portugal,PRT,19/1/24 23:00,19/1/24 23:00,73.75
Portugal,PRT,20/1/24 00:00,20/1/24 00:00,63.92
Portugal,PRT,20/1/24 01:00,20/1/24 01:00,63.81
Portugal,PRT,20/1/24 02:00,20/1/24 02:00,63.81
Portugal,PRT,20/1/24 03:00,20/1/24 03:00,63.68
Portugal,PRT,20/1/24 04:00,20/1/24 04:00,66.1
Portugal,PRT,20/1/24 05:00,20/1/24 05:00,70.3
Portugal,PRT,20/1/24 06:00,20/1/24 06:00,75.93
Portugal,PRT,20/1/24 07:00,20/1/24 07:00,84.09
Portugal,PRT,20/1/24 08:00,20/1/24 08:00,88.31
Portugal,PRT,20/1/24 09:00,20/1/24 09:00,82.85
Portugal,PRT,20/1/24 10:00,20/1/24 10:00,76.64
Portugal,PRT,20/1/24 11:00,20/1/24 11:00,74.65
Portugal,PRT,20/1/24 12:00,20/1/24 12:00,69.84
Portugal,PRT,20/1/24 13:00,20/1/24 13:00,73.41
Portugal,PRT,20/1/24 14:00,20/1/24 14:00,79.21
Portugal,PRT,20/1/24 15:00,20/1/24 15:00,87.97
Portugal,PRT,20/1/24 16:00,20/1/24 16:00,95.07
Portugal,PRT,20/1/24 17:00,20/1/24 17:00,99.94
Portugal,PRT,20/1/24 18:00,20/1/24 18:00,99.58
Portugal,PRT,20/1/24 19:00,20/1/24 19:00,99.94
Portugal,PRT,20/1/24 20:00,20/1/24 20:00,99.58
Portugal,PRT,20/1/24 21:00,20/1/24 21:00,94.46
Portugal,PRT,20/1/24 22:00,20/1/24 22:00,85.78
Portugal,PRT,20/1/24 23:00,20/1/24 23:00,69.07
Portugal,PRT,21/1/24 00:00,21/1/24 00:00,59.11
Portugal,PRT,21/1/24 01:00,21/1/24 01:00,58.2
Portugal,PRT,21/1/24 02:00,21/1/24 02:00,57.57
Portugal,PRT,21/1/24 03:00,21/1/24 03:00,57.5
Portugal,PRT,21/1/24 04:00,21/1/24 04:00,57.5
Portugal,PRT,21/1/24 05:00,21/1/24 05:00,57.5
Portugal,PRT,21/1/24 06:00,21/1/24 06:00,59
Portugal,PRT,21/1/24 07:00,21/1/24 07:00,60.1
Portugal,PRT,21/1/24 08:00,21/1/24 08:00,59
Portugal,PRT,21/1/24 09:00,21/1/24 09:00,58.64
Portugal,PRT,21/1/24 10:00,21/1/24 10:00,56.8
Portugal,PRT,21/1/24 11:00,21/1/24 11:00,56.36
Portugal,PRT,21/1/24 12:00,21/1/24 12:00,47.42
Portugal,PRT,21/1/24 13:00,21/1/24 13:00,52.67
Portugal,PRT,21/1/24 14:00,21/1/24 14:00,53.75
Portugal,PRT,21/1/24 15:00,21/1/24 15:00,56.89
Portugal,PRT,21/1/24 16:00,21/1/24 16:00,64.89
Portugal,PRT,21/1/24 17:00,21/1/24 17:00,83.98
Portugal,PRT,21/1/24 18:00,21/1/24 18:00,93.52
Portugal,PRT,21/1/24 19:00,21/1/24 19:00,95.62
Portugal,PRT,21/1/24 20:00,21/1/24 20:00,94.52
Portugal,PRT,21/1/24 21:00,21/1/24 21:00,76.83
Portugal,PRT,21/1/24 22:00,21/1/24 22:00,59.2
Portugal,PRT,21/1/24 23:00,21/1/24 23:00,47
Portugal,PRT,22/1/24 00:00,22/1/24 00:00,46.79
Portugal,PRT,22/1/24 01:00,22/1/24 01:00,44.76
Portugal,PRT,22/1/24 02:00,22/1/24 02:00,40.8
Portugal,PRT,22/1/24 03:00,22/1/24 03:00,40.8
Portugal,PRT,22/1/24 04:00,22/1/24 04:00,40.1
Portugal,PRT,22/1/24 05:00,22/1/24 05:00,49.01
Portugal,PRT,22/1/24 06:00,22/1/24 06:00,75
Portugal,PRT,22/1/24 07:00,22/1/24 07:00,92.69
Portugal,PRT,22/1/24 08:00,22/1/24 08:00,86.66
Portugal,PRT,22/1/24 09:00,22/1/24 09:00,71.08
Portugal,PRT,22/1/24 10:00,22/1/24 10:00,61.99
Portugal,PRT,22/1/24 11:00,22/1/24 11:00,57.67
Portugal,PRT,22/1/24 12:00,22/1/24 12:00,58.48
Portugal,PRT,22/1/24 13:00,22/1/24 13:00,59.87
Portugal,PRT,22/1/24 14:00,22/1/24 14:00,59.99
Portugal,PRT,22/1/24 15:00,22/1/24 15:00,66.07
Portugal,PRT,22/1/24 16:00,22/1/24 16:00,79.09
Portugal,PRT,22/1/24 17:00,22/1/24 17:00,98.18
Portugal,PRT,22/1/24 18:00,22/1/24 18:00,104.91
Portugal,PRT,22/1/24 19:00,22/1/24 19:00,119
Portugal,PRT,22/1/24 20:00,22/1/24 20:00,103.21
Portugal,PRT,22/1/24 21:00,22/1/24 21:00,94.27
Portugal,PRT,22/1/24 22:00,22/1/24 22:00,75.93
Portugal,PRT,22/1/24 23:00,22/1/24 23:00,61.1
Portugal,PRT,23/1/24 00:00,23/1/24 00:00,59
Portugal,PRT,23/1/24 01:00,23/1/24 01:00,58.5
Portugal,PRT,23/1/24 02:00,23/1/24 02:00,59.87
Portugal,PRT,23/1/24 03:00,23/1/24 03:00,58.5
Portugal,PRT,23/1/24 04:00,23/1/24 04:00,58.5
Portugal,PRT,23/1/24 05:00,23/1/24 05:00,65.55
Portugal,PRT,23/1/24 06:00,23/1/24 06:00,90.1
Portugal,PRT,23/1/24 07:00,23/1/24 07:00,97.5
Portugal,PRT,23/1/24 08:00,23/1/24 08:00,91.86
Portugal,PRT,23/1/24 09:00,23/1/24 09:00,81
Portugal,PRT,23/1/24 10:00,23/1/24 10:00,66.65
Portugal,PRT,23/1/24 11:00,23/1/24 11:00,61.91
Portugal,PRT,23/1/24 12:00,23/1/24 12:00,61.03
Portugal,PRT,23/1/24 13:00,23/1/24 13:00,62.01
Portugal,PRT,23/1/24 14:00,23/1/24 14:00,64
Portugal,PRT,23/1/24 15:00,23/1/24 15:00,66.62
Portugal,PRT,23/1/24 16:00,23/1/24 16:00,84
Portugal,PRT,23/1/24 17:00,23/1/24 17:00,96.98
Portugal,PRT,23/1/24 18:00,23/1/24 18:00,115
Portugal,PRT,23/1/24 19:00,23/1/24 19:00,129.01
Portugal,PRT,23/1/24 20:00,23/1/24 20:00,106.76
Portugal,PRT,23/1/24 21:00,23/1/24 21:00,92.5
Portugal,PRT,23/1/24 22:00,23/1/24 22:00,84.51
Portugal,PRT,23/1/24 23:00,23/1/24 23:00,86
Portugal,PRT,24/1/24 00:00,24/1/24 00:00,78.93
Portugal,PRT,24/1/24 01:00,24/1/24 01:00,73.73
Portugal,PRT,24/1/24 02:00,24/1/24 02:00,71.69
Portugal,PRT,24/1/24 03:00,24/1/24 03:00,70.94
Portugal,PRT,24/1/24 04:00,24/1/24 04:00,71.69
Portugal,PRT,24/1/24 05:00,24/1/24 05:00,80.19
Portugal,PRT,24/1/24 06:00,24/1/24 06:00,90.5
Portugal,PRT,24/1/24 07:00,24/1/24 07:00,99.41
Portugal,PRT,24/1/24 08:00,24/1/24 08:00,89.02
Portugal,PRT,24/1/24 09:00,24/1/24 09:00,70.69
Portugal,PRT,24/1/24 10:00,24/1/24 10:00,61.8
Portugal,PRT,24/1/24 11:00,24/1/24 11:00,59.87
Portugal,PRT,24/1/24 12:00,24/1/24 12:00,58.2
Portugal,PRT,24/1/24 13:00,24/1/24 13:00,58.2
Portugal,PRT,24/1/24 14:00,24/1/24 14:00,60.5
Portugal,PRT,24/1/24 15:00,24/1/24 15:00,64
Portugal,PRT,24/1/24 16:00,24/1/24 16:00,88.61
Portugal,PRT,24/1/24 17:00,24/1/24 17:00,94.94
Portugal,PRT,24/1/24 18:00,24/1/24 18:00,150.41
Portugal,PRT,24/1/24 19:00,24/1/24 19:00,152.17
Portugal,PRT,24/1/24 20:00,24/1/24 20:00,103
Portugal,PRT,24/1/24 21:00,24/1/24 21:00,88.04
Portugal,PRT,24/1/24 22:00,24/1/24 22:00,74.86
Portugal,PRT,24/1/24 23:00,24/1/24 23:00,64.97
Portugal,PRT,25/1/24 00:00,25/1/24 00:00,60.53
Portugal,PRT,25/1/24 01:00,25/1/24 01:00,60
Portugal,PRT,25/1/24 02:00,25/1/24 02:00,55.36
Portugal,PRT,25/1/24 03:00,25/1/24 03:00,57.26
Portugal,PRT,25/1/24 04:00,25/1/24 04:00,63.29
Portugal,PRT,25/1/24 05:00,25/1/24 05:00,72.45
Portugal,PRT,25/1/24 06:00,25/1/24 06:00,83.5
Portugal,PRT,25/1/24 07:00,25/1/24 07:00,95.53
Portugal,PRT,25/1/24 08:00,25/1/24 08:00,89.84
Portugal,PRT,25/1/24 09:00,25/1/24 09:00,74.71
Portugal,PRT,25/1/24 10:00,25/1/24 10:00,65.01
Portugal,PRT,25/1/24 11:00,25/1/24 11:00,64.97
Portugal,PRT,25/1/24 12:00,25/1/24 12:00,64.97
Portugal,PRT,25/1/24 13:00,25/1/24 13:00,65
Portugal,PRT,25/1/24 14:00,25/1/24 14:00,61.85
Portugal,PRT,25/1/24 15:00,25/1/24 15:00,67.67
Portugal,PRT,25/1/24 16:00,25/1/24 16:00,75.59
Portugal,PRT,25/1/24 17:00,25/1/24 17:00,94.72
Portugal,PRT,25/1/24 18:00,25/1/24 18:00,113
Portugal,PRT,25/1/24 19:00,25/1/24 19:00,135.36
Portugal,PRT,25/1/24 20:00,25/1/24 20:00,103.01
Portugal,PRT,25/1/24 21:00,25/1/24 21:00,80.95
Portugal,PRT,25/1/24 22:00,25/1/24 22:00,73.58
Portugal,PRT,25/1/24 23:00,25/1/24 23:00,63.37
Portugal,PRT,26/1/24 00:00,26/1/24 00:00,65
Portugal,PRT,26/1/24 01:00,26/1/24 01:00,63.86
Portugal,PRT,26/1/24 02:00,26/1/24 02:00,63.86
Portugal,PRT,26/1/24 03:00,26/1/24 03:00,62.48
Portugal,PRT,26/1/24 04:00,26/1/24 04:00,63.86
Portugal,PRT,26/1/24 05:00,26/1/24 05:00,69.57
Portugal,PRT,26/1/24 06:00,26/1/24 06:00,80.02
Portugal,PRT,26/1/24 07:00,26/1/24 07:00,115
Portugal,PRT,26/1/24 08:00,26/1/24 08:00,77.3
Portugal,PRT,26/1/24 09:00,26/1/24 09:00,66.19
Portugal,PRT,26/1/24 10:00,26/1/24 10:00,62.39
Portugal,PRT,26/1/24 11:00,26/1/24 11:00,55.78
Portugal,PRT,26/1/24 12:00,26/1/24 12:00,50.7
Portugal,PRT,26/1/24 13:00,26/1/24 13:00,53.61
Portugal,PRT,26/1/24 14:00,26/1/24 14:00,55.52
Portugal,PRT,26/1/24 15:00,26/1/24 15:00,63.38
Portugal,PRT,26/1/24 16:00,26/1/24 16:00,73.74
Portugal,PRT,26/1/24 17:00,26/1/24 17:00,89.62
Portugal,PRT,26/1/24 18:00,26/1/24 18:00,96.8
Portugal,PRT,26/1/24 19:00,26/1/24 19:00,111.07
Portugal,PRT,26/1/24 20:00,26/1/24 20:00,93
Portugal,PRT,26/1/24 21:00,26/1/24 21:00,74.98
Portugal,PRT,26/1/24 22:00,26/1/24 22:00,70.45
Portugal,PRT,26/1/24 23:00,26/1/24 23:00,64.97
Portugal,PRT,27/1/24 00:00,27/1/24 00:00,61.06
Portugal,PRT,27/1/24 01:00,27/1/24 01:00,59.05
Portugal,PRT,27/1/24 02:00,27/1/24 02:00,55.9
Portugal,PRT,27/1/24 03:00,27/1/24 03:00,55.9
Portugal,PRT,27/1/24 04:00,27/1/24 04:00,57.22
Portugal,PRT,27/1/24 05:00,27/1/24 05:00,59.36
Portugal,PRT,27/1/24 06:00,27/1/24 06:00,66.19
Portugal,PRT,27/1/24 07:00,27/1/24 07:00,73.4
Portugal,PRT,27/1/24 08:00,27/1/24 08:00,73.4
Portugal,PRT,27/1/24 09:00,27/1/24 09:00,62.01
Portugal,PRT,27/1/24 10:00,27/1/24 10:00,54.4
Portugal,PRT,27/1/24 11:00,27/1/24 11:00,47
Portugal,PRT,27/1/24 12:00,27/1/24 12:00,47.7
Portugal,PRT,27/1/24 13:00,27/1/24 13:00,47.5
Portugal,PRT,27/1/24 14:00,27/1/24 14:00,47
Portugal,PRT,27/1/24 15:00,27/1/24 15:00,55.2
Portugal,PRT,27/1/24 16:00,27/1/24 16:00,74.43
Portugal,PRT,27/1/24 17:00,27/1/24 17:00,95.97
Portugal,PRT,27/1/24 18:00,27/1/24 18:00,92.51
Portugal,PRT,27/1/24 19:00,27/1/24 19:00,92.53
Portugal,PRT,27/1/24 20:00,27/1/24 20:00,89.5
Portugal,PRT,27/1/24 21:00,27/1/24 21:00,75.97
Portugal,PRT,27/1/24 22:00,27/1/24 22:00,72.7
Portugal,PRT,27/1/24 23:00,27/1/24 23:00,62.03
Portugal,PRT,28/1/24 00:00,28/1/24 00:00,58.2
Portugal,PRT,28/1/24 01:00,28/1/24 01:00,52.9
Portugal,PRT,28/1/24 02:00,28/1/24 02:00,47.21
Portugal,PRT,28/1/24 03:00,28/1/24 03:00,44
Portugal,PRT,28/1/24 04:00,28/1/24 04:00,43.2
Portugal,PRT,28/1/24 05:00,28/1/24 05:00,47.05
Portugal,PRT,28/1/24 06:00,28/1/24 06:00,51.4
Portugal,PRT,28/1/24 07:00,28/1/24 07:00,55.29
Portugal,PRT,28/1/24 08:00,28/1/24 08:00,55.1
Portugal,PRT,28/1/24 09:00,28/1/24 09:00,42
Portugal,PRT,28/1/24 10:00,28/1/24 10:00,37
Portugal,PRT,28/1/24 11:00,28/1/24 11:00,42
Portugal,PRT,28/1/24 12:00,28/1/24 12:00,39.93
Portugal,PRT,28/1/24 13:00,28/1/24 13:00,40.09
Portugal,PRT,28/1/24 14:00,28/1/24 14:00,38.03
Portugal,PRT,28/1/24 15:00,28/1/24 15:00,43.12
Portugal,PRT,28/1/24 16:00,28/1/24 16:00,60.8
Portugal,PRT,28/1/24 17:00,28/1/24 17:00,71.14
Portugal,PRT,28/1/24 18:00,28/1/24 18:00,71.55
Portugal,PRT,28/1/24 19:00,28/1/24 19:00,69.87
Portugal,PRT,28/1/24 20:00,28/1/24 20:00,63.11
Portugal,PRT,28/1/24 21:00,28/1/24 21:00,60.34
Portugal,PRT,28/1/24 22:00,28/1/24 22:00,56
Portugal,PRT,28/1/24 23:00,28/1/24 23:00,49.97
Portugal,PRT,29/1/24 00:00,29/1/24 00:00,47.26
Portugal,PRT,29/1/24 01:00,29/1/24 01:00,48.12
Portugal,PRT,29/1/24 02:00,29/1/24 02:00,47.97
Portugal,PRT,29/1/24 03:00,29/1/24 03:00,51.58
Portugal,PRT,29/1/24 04:00,29/1/24 04:00,60.06
Portugal,PRT,29/1/24 05:00,29/1/24 05:00,80.66
Portugal,PRT,29/1/24 06:00,29/1/24 06:00,88.7
Portugal,PRT,29/1/24 07:00,29/1/24 07:00,90.22
Portugal,PRT,29/1/24 08:00,29/1/24 08:00,88.39
Portugal,PRT,29/1/24 09:00,29/1/24 09:00,78.9
Portugal,PRT,29/1/24 10:00,29/1/24 10:00,71.27
Portugal,PRT,29/1/24 11:00,29/1/24 11:00,70.24
Portugal,PRT,29/1/24 12:00,29/1/24 12:00,73.81
Portugal,PRT,29/1/24 13:00,29/1/24 13:00,78.03
Portugal,PRT,29/1/24 14:00,29/1/24 14:00,78.78
Portugal,PRT,29/1/24 15:00,29/1/24 15:00,82.87
Portugal,PRT,29/1/24 16:00,29/1/24 16:00,89.86
Portugal,PRT,29/1/24 17:00,29/1/24 17:00,110
Portugal,PRT,29/1/24 18:00,29/1/24 18:00,107.52
Portugal,PRT,29/1/24 19:00,29/1/24 19:00,108.5
Portugal,PRT,29/1/24 20:00,29/1/24 20:00,92.18
Portugal,PRT,29/1/24 21:00,29/1/24 21:00,87
Portugal,PRT,29/1/24 22:00,29/1/24 22:00,80.29
Portugal,PRT,29/1/24 23:00,29/1/24 23:00,71.94
Portugal,PRT,30/1/24 00:00,30/1/24 00:00,68.64
Portugal,PRT,30/1/24 01:00,30/1/24 01:00,69.37
Portugal,PRT,30/1/24 02:00,30/1/24 02:00,65.1
Portugal,PRT,30/1/24 03:00,30/1/24 03:00,64
Portugal,PRT,30/1/24 04:00,30/1/24 04:00,69.37
Portugal,PRT,30/1/24 05:00,30/1/24 05:00,79.02
Portugal,PRT,30/1/24 06:00,30/1/24 06:00,91.04
Portugal,PRT,30/1/24 07:00,30/1/24 07:00,95.95
Portugal,PRT,30/1/24 08:00,30/1/24 08:00,88.7
Portugal,PRT,30/1/24 09:00,30/1/24 09:00,77.15
Portugal,PRT,30/1/24 10:00,30/1/24 10:00,70.1
Portugal,PRT,30/1/24 11:00,30/1/24 11:00,68.1
Portugal,PRT,30/1/24 12:00,30/1/24 12:00,68.23
Portugal,PRT,30/1/24 13:00,30/1/24 13:00,71.93
Portugal,PRT,30/1/24 14:00,30/1/24 14:00,71.95
Portugal,PRT,30/1/24 15:00,30/1/24 15:00,78.89
Portugal,PRT,30/1/24 16:00,30/1/24 16:00,88.83
Portugal,PRT,30/1/24 17:00,30/1/24 17:00,99.76
Portugal,PRT,30/1/24 18:00,30/1/24 18:00,107
Portugal,PRT,30/1/24 19:00,30/1/24 19:00,123.22
Portugal,PRT,30/1/24 20:00,30/1/24 20:00,95.06
Portugal,PRT,30/1/24 21:00,30/1/24 21:00,88.7
Portugal,PRT,30/1/24 22:00,30/1/24 22:00,78.78
Portugal,PRT,30/1/24 23:00,30/1/24 23:00,74.09
Portugal,PRT,31/1/24 00:00,31/1/24 00:00,71.48
Portugal,PRT,31/1/24 01:00,31/1/24 01:00,70.89
Portugal,PRT,31/1/24 02:00,31/1/24 02:00,69.82
Portugal,PRT,31/1/24 03:00,31/1/24 03:00,69.25
Portugal,PRT,31/1/24 04:00,31/1/24 04:00,74.01
Portugal,PRT,31/1/24 05:00,31/1/24 05:00,81.89
Portugal,PRT,31/1/24 06:00,31/1/24 06:00,84.47
Portugal,PRT,31/1/24 07:00,31/1/24 07:00,91.82
Portugal,PRT,31/1/24 08:00,31/1/24 08:00,93.23
Portugal,PRT,31/1/24 09:00,31/1/24 09:00,82.98
Portugal,PRT,31/1/24 10:00,31/1/24 10:00,72.19
Portugal,PRT,31/1/24 11:00,31/1/24 11:00,70.01
Portugal,PRT,31/1/24 12:00,31/1/24 12:00,66.5
Portugal,PRT,31/1/24 13:00,31/1/24 13:00,65.8
Portugal,PRT,31/1/24 14:00,31/1/24 14:00,64.95
Portugal,PRT,31/1/24 15:00,31/1/24 15:00,66.26
Portugal,PRT,31/1/24 16:00,31/1/24 16:00,77
Portugal,PRT,31/1/24 17:00,31/1/24 17:00,91
Portugal,PRT,31/1/24 18:00,31/1/24 18:00,119.47
Portugal,PRT,31/1/24 19:00,31/1/24 19:00,168.35
Portugal,PRT,31/1/24 20:00,31/1/24 20:00,94.54
Portugal,PRT,31/1/24 21:00,31/1/24 21:00,85
Portugal,PRT,31/1/24 22:00,31/1/24 22:00,77.52
Portugal,PRT,31/1/24 23:00,31/1/24 23:00,69
Portugal,PRT,1/2/24 00:00,1/2/24 00:00,60.44
Portugal,PRT,1/2/24 01:00,1/2/24 01:00,55.1
Portugal,PRT,1/2/24 02:00,1/2/24 02:00,54.6
Portugal,PRT,1/2/24 03:00,1/2/24 03:00,53.47
Portugal,PRT,1/2/24 04:00,1/2/24 04:00,59.82
Portugal,PRT,1/2/24 05:00,1/2/24 05:00,72.42
Portugal,PRT,1/2/24 06:00,1/2/24 06:00,88.76
Portugal,PRT,1/2/24 07:00,1/2/24 07:00,95.76
Portugal,PRT,1/2/24 08:00,1/2/24 08:00,88.77
Portugal,PRT,1/2/24 09:00,1/2/24 09:00,62.8
Portugal,PRT,1/2/24 10:00,1/2/24 10:00,55.98
Portugal,PRT,1/2/24 11:00,1/2/24 11:00,54.44
Portugal,PRT,1/2/24 12:00,1/2/24 12:00,54
Portugal,PRT,1/2/24 13:00,1/2/24 13:00,54.44
Portugal,PRT,1/2/24 14:00,1/2/24 14:00,54.6
Portugal,PRT,1/2/24 15:00,1/2/24 15:00,60.44
Portugal,PRT,1/2/24 16:00,1/2/24 16:00,76
Portugal,PRT,1/2/24 17:00,1/2/24 17:00,101.89
Portugal,PRT,1/2/24 18:00,1/2/24 18:00,99.05
Portugal,PRT,1/2/24 19:00,1/2/24 19:00,94
Portugal,PRT,1/2/24 20:00,1/2/24 20:00,83.66
Portugal,PRT,1/2/24 21:00,1/2/24 21:00,82.13
Portugal,PRT,1/2/24 22:00,1/2/24 22:00,71.19
Portugal,PRT,1/2/24 23:00,1/2/24 23:00,62.95
Portugal,PRT,2/2/24 00:00,2/2/24 00:00,60.05
Portugal,PRT,2/2/24 01:00,2/2/24 01:00,58
Portugal,PRT,2/2/24 02:00,2/2/24 02:00,54.69
Portugal,PRT,2/2/24 03:00,2/2/24 03:00,52.41
Portugal,PRT,2/2/24 04:00,2/2/24 04:00,55
Portugal,PRT,2/2/24 05:00,2/2/24 05:00,61
Portugal,PRT,2/2/24 06:00,2/2/24 06:00,80.34
Portugal,PRT,2/2/24 07:00,2/2/24 07:00,90.75
Portugal,PRT,2/2/24 08:00,2/2/24 08:00,83.98
Portugal,PRT,2/2/24 09:00,2/2/24 09:00,61.42
Portugal,PRT,2/2/24 10:00,2/2/24 10:00,54
Portugal,PRT,2/2/24 11:00,2/2/24 11:00,54
Portugal,PRT,2/2/24 12:00,2/2/24 12:00,55.5
Portugal,PRT,2/2/24 13:00,2/2/24 13:00,53.3
Portugal,PRT,2/2/24 14:00,2/2/24 14:00,55.91
Portugal,PRT,2/2/24 15:00,2/2/24 15:00,55.5
Portugal,PRT,2/2/24 16:00,2/2/24 16:00,70.95
Portugal,PRT,2/2/24 17:00,2/2/24 17:00,80.16
Portugal,PRT,2/2/24 18:00,2/2/24 18:00,83.83
Portugal,PRT,2/2/24 19:00,2/2/24 19:00,83.98
Portugal,PRT,2/2/24 20:00,2/2/24 20:00,76.46
Portugal,PRT,2/2/24 21:00,2/2/24 21:00,68.44
Portugal,PRT,2/2/24 22:00,2/2/24 22:00,55
Portugal,PRT,2/2/24 23:00,2/2/24 23:00,56.44
Portugal,PRT,3/2/24 00:00,3/2/24 00:00,52.71
Portugal,PRT,3/2/24 01:00,3/2/24 01:00,51.18
Portugal,PRT,3/2/24 02:00,3/2/24 02:00,50.83
Portugal,PRT,3/2/24 03:00,3/2/24 03:00,51.16
Portugal,PRT,3/2/24 04:00,3/2/24 04:00,52.57
Portugal,PRT,3/2/24 05:00,3/2/24 05:00,53.5
Portugal,PRT,3/2/24 06:00,3/2/24 06:00,56.8
Portugal,PRT,3/2/24 07:00,3/2/24 07:00,63
Portugal,PRT,3/2/24 08:00,3/2/24 08:00,59.1
Portugal,PRT,3/2/24 09:00,3/2/24 09:00,53.28
Portugal,PRT,3/2/24 10:00,3/2/24 10:00,45.27
Portugal,PRT,3/2/24 11:00,3/2/24 11:00,41.58
Portugal,PRT,3/2/24 12:00,3/2/24 12:00,39.81
Portugal,PRT,3/2/24 13:00,3/2/24 13:00,41.76
Portugal,PRT,3/2/24 14:00,3/2/24 14:00,46.44
Portugal,PRT,3/2/24 15:00,3/2/24 15:00,53
Portugal,PRT,3/2/24 16:00,3/2/24 16:00,64.87
Portugal,PRT,3/2/24 17:00,3/2/24 17:00,81.43
Portugal,PRT,3/2/24 18:00,3/2/24 18:00,87.76
Portugal,PRT,3/2/24 19:00,3/2/24 19:00,95.68
Portugal,PRT,3/2/24 20:00,3/2/24 20:00,92.71
Portugal,PRT,3/2/24 21:00,3/2/24 21:00,86.11
Portugal,PRT,3/2/24 22:00,3/2/24 22:00,70.79
Portugal,PRT,3/2/24 23:00,3/2/24 23:00,66.62
Portugal,PRT,4/2/24 00:00,4/2/24 00:00,64.78
Portugal,PRT,4/2/24 01:00,4/2/24 01:00,64.91
Portugal,PRT,4/2/24 02:00,4/2/24 02:00,63.92
Portugal,PRT,4/2/24 03:00,4/2/24 03:00,61.75
Portugal,PRT,4/2/24 04:00,4/2/24 04:00,61.75
Portugal,PRT,4/2/24 05:00,4/2/24 05:00,60
Portugal,PRT,4/2/24 06:00,4/2/24 06:00,59.8
Portugal,PRT,4/2/24 07:00,4/2/24 07:00,63.92
Portugal,PRT,4/2/24 08:00,4/2/24 08:00,53
Portugal,PRT,4/2/24 09:00,4/2/24 09:00,44.7
Portugal,PRT,4/2/24 10:00,4/2/24 10:00,40
Portugal,PRT,4/2/24 11:00,4/2/24 11:00,34.28
Portugal,PRT,4/2/24 12:00,4/2/24 12:00,35.65
Portugal,PRT,4/2/24 13:00,4/2/24 13:00,35
Portugal,PRT,4/2/24 14:00,4/2/24 14:00,32
Portugal,PRT,4/2/24 15:00,4/2/24 15:00,43.35
Portugal,PRT,4/2/24 16:00,4/2/24 16:00,54.93
Portugal,PRT,4/2/24 17:00,4/2/24 17:00,77.5
Portugal,PRT,4/2/24 18:00,4/2/24 18:00,89
Portugal,PRT,4/2/24 19:00,4/2/24 19:00,129.81
Portugal,PRT,4/2/24 20:00,4/2/24 20:00,119.77
Portugal,PRT,4/2/24 21:00,4/2/24 21:00,82.94
Portugal,PRT,4/2/24 22:00,4/2/24 22:00,75
Portugal,PRT,4/2/24 23:00,4/2/24 23:00,71.66
Portugal,PRT,5/2/24 00:00,5/2/24 00:00,73
Portugal,PRT,5/2/24 01:00,5/2/24 01:00,69.1
Portugal,PRT,5/2/24 02:00,5/2/24 02:00,67.87
Portugal,PRT,5/2/24 03:00,5/2/24 03:00,67.87
Portugal,PRT,5/2/24 04:00,5/2/24 04:00,69.78
Portugal,PRT,5/2/24 05:00,5/2/24 05:00,73.22
Portugal,PRT,5/2/24 06:00,5/2/24 06:00,83.15
Portugal,PRT,5/2/24 07:00,5/2/24 07:00,98.59
Portugal,PRT,5/2/24 08:00,5/2/24 08:00,87.36
Portugal,PRT,5/2/24 09:00,5/2/24 09:00,76.68
Portugal,PRT,5/2/24 10:00,5/2/24 10:00,69.74
Portugal,PRT,5/2/24 11:00,5/2/24 11:00,60
Portugal,PRT,5/2/24 12:00,5/2/24 12:00,50
